451,"RT @CDNMinHealth: I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and strictly re…",
452,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…",
453,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…",
454,"RT GovCanHealth: .CDNMinHealth, Minister of Safety_Canada and Minister of JusticeCanadaEN are pleased to announce t… https://t.co/PivTb3c4wY",
455,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…",
456,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…",
457,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…",
458,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…",
459,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…",
460,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…",
461,".@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45… https://t.co/DyJFVTWEDl",
462,"RT @CDNMinHealth: I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and strictly re…",
463,"RT @CDNMinHealth: I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and strictly re…",
464,"I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and stric… https://t.co/OkewEr93AP",
465,It's all legit! Canada has passed Bill C-45.  Lets the games begin #cannabisincanada #c45 #cannabis,
466,RT @HighCanadaRocks: We are hyped as can be to be running a VERY very great #interview with celebrated @IntlCBC #keynotespeaker @henryrolli…,
467,RT @MCRCI: Looks like @SenateCA has approved #C45! That means the Cannabis Act will proceed as we await the Proclamation Date by the Canadi…,
468,The Canadian Senate has just approved #C45! That means the #CannabisAct will proceed as we await the Proclamation D… https://t.co/h5Ghd15kv3,
469,RT @MCRCI: Looks like @SenateCA has approved #C45! That means the Cannabis Act will proceed as we await the Proclamation Date by the Canadi…,
470,Looks like @SenateCA has approved #C45! That means the Cannabis Act will proceed as we await the Proclamation Date… https://t.co/vzAh8v6LQe,
471,The education of cannabis is the number 1 priority. #C45 #endocannabinoid #terpenoid #cannabisincanada #cannabis… https://t.co/0mpL1NY5Gg,
472,RT @HighCanadaRocks: We are hyped as can be to be running a VERY very great #interview with celebrated @IntlCBC #keynotespeaker @henryrolli…,
473,"Cannabis in Canada is a joke 
@BillBlair @StephanieKusie 
@SenateCA @JusticeCanadaEN @SCC_eng @SCC_CSC… https://t.co/JJKqCRQTkp",
474,We are hyped as can be to be running a VERY very great #interview with celebrated @IntlCBC #keynotespeaker… https://t.co/HovIdAEFSZ,
475,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
476,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
477,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
478,"RT @WillontheRadio: @jazfor @JusticeCanadaEN #C46 makes anyone, who smoked marijuana within 30 days, a criminal.. for driving.  

THC in yo…",
479,"RT @HoCChamber: .@HoCSpeaker informed the #HoC that Royal Assent was given to Bills #C66, #C74, #C211, #C309, #S210, #C45, #C80, #C24, #S21…",
480,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
481,"Doug Ford wants consultations on cannabis sales in Ontario 
But..we already paid for that #CannabisTaskforce read t… https://t.co/2RIvv6fWzI",
482,Will @fordnation realize the start up waste and how integrating the existing industry would create more jobs and cu… https://t.co/sCYtTYHwZA,
483,@Puglaas @HoCChamber @JusticeCanadaEN Thank you MOJAG!  It is truly an honour to work for you!  Such a great spring… https://t.co/ux4QTkiycm,
484,"@MzBlack @adam_greenblatt There are still patients out there who can't access or afford  #MedicalCannabis, and many… https://t.co/FHgBGvxhLe",
485,"RT @ConversationCA: #Cannabis and #alcohol have different effects on the #brain: Drunk drivers tend to drive faster, whereas high drivers t…",
486,RT @_deepakanand: People present for Royal Assent ceremony of #C45 #C46 @SenateCA @BillBlair @SenJaffer @BardishKW,
487,RT @lawyersdailyca: Random breath testing coming to Canada Dec. 18; counsel foresee Charter attacks ‘very early on’ https://t.co/v1wjSXBoik…,
488,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
489,RT @crifici: Unfortunate but predictable. #C46 is bad #cannabis policy made into law and I look forward to working with @KirkTousaw and oth…,
490,"RT @ConversationCA: #Cannabis and #alcohol have different effects on the #brain: Drunk drivers tend to drive faster, whereas high drivers t…",
491,"#Cannabis and #alcohol have different effects on the #brain: Drunk drivers tend to drive faster, whereas high drive… https://t.co/vLw8y0qIoU",
492,RT @SenateCA: Bill #C46 has received Royal Assent : https://t.co/P2EpQuRYFS #SenCA #cdnpoli https://t.co/JRJC63NMWd,
493,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
494,RT @lawyersdailyca: Random breath testing coming to Canada Dec. 18; counsel foresee Charter attacks ‘very early on’ https://t.co/v1wjSXBoik…,
495,RT @lawyersdailyca: Random breath testing coming to Canada Dec. 18; counsel foresee Charter attacks ‘very early on’ https://t.co/v1wjSXBoik…,
496,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
497,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
498,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…,
499,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
500,"under #C46, police do not need to have #reasonablegrounds to suspect impairment.

They will be able to demand a bre… https://t.co/woTwhBwkiE",
501,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…,
502,RT @AbigailBimman: Random breathalyzer tests to be legal in December even though #C46 got royal assent this AM. Part 1 effective now: creat…,
503,RT @Puglaas: So very pleased to see that #C46 has passed the Senate. The new law will strengthen our impaired driving laws to help better p…,
504,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…,
505,"@jazfor @JusticeCanadaEN #C46 makes anyone, who smoked marijuana within 30 days, a criminal.. for driving.  

THC i… https://t.co/5ATleTvWud",
506,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
507,Many people including @maddcanada and individual chapters have been fighting for years to help pass this legislatio… https://t.co/AwdOOnMp0Q,
508,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
509,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…,
510,Random breath testing coming to Canada Dec. 18; counsel foresee Charter attacks ‘very early on’… https://t.co/Ot57JEojqb,
511,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
512,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
513,"@JusticeCanadaEN Supreme court, will be seeing you, very soon. #C46",
514,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
515,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
516,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
517,Random breathalyzer tests to be legal in December even though #C46 got royal assent this AM. Part 1 effective now:… https://t.co/PYVNL8R6sY,
518,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
519,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
520,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
521,"It's probably wrong and would need a lot of R&amp;D, but this may be a way to measure acute cannabis impairment without… https://t.co/ZbS2Hc4a5n",
522,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
523,"Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These… https://t.co/RtmBUGDde6",
524,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
525,"@KirkTousaw With #C46 , does this mean you can be swabbed at a road stop without any valid reason? Even if you have… https://t.co/v3hlnrmHoU",
526,RT @DabinDano: @GPTaylorMRD @Puglaas @RalphGoodale @BillBlair @TonyDean_TO Bad laws for all. #C46 will be defeated in court you fool. And #…,
527,"Everyone freaking about about #C46 , while I agree it is not well implemented, let me ask you this :

Have you been… https://t.co/zPj85gwiLi",
528,RT @m1kek9: @mandymcknight I personally prefer to revere and honour scientists and professionals that have contributed to the current colle…,
529,RT @Puglaas: So very pleased to see that #C46 has passed the Senate. The new law will strengthen our impaired driving laws to help better p…,
530,@GPTaylorMRD @Puglaas @RalphGoodale @BillBlair @TonyDean_TO Bad laws for all. #C46 will be defeated in court you fo… https://t.co/jkLlarIr5J,
531,RT @Puglaas: So very pleased to see that #C46 has passed the Senate. The new law will strengthen our impaired driving laws to help better p…,
532,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
533,@mandymcknight I personally prefer to revere and honour scientists and professionals that have contributed to the c… https://t.co/8W8FrsJkHu,
534,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
535,RT @CannabisHelpsMe: Here we go.. kiss your drivers license good-bye if you are a #medpot user. Unconstitutional and against our Charter Ri…,
536,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
537,Here we go.. kiss your drivers license good-bye if you are a #medpot user. Unconstitutional and against our Charter… https://t.co/OPA2wPhIAl,
538,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
539,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
540,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
541,RT @Puglaas: Ravie de voir #C45/#C46 recevoir la sanction royale. Ils représentent une réforme législative historique fondée sur des preuve…,
542,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
543,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…,
544,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
545,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
546,"RT @JusticeCanadaFR: Aujourd'hui, le projet de loi #C46 est maintenant une loi. C'est le premier changement apporté aux lois canadiennes su…",
547,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
548,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
549,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
550,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
551,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
552,"RT JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in… https://t.co/TJ62BeM9kD",
553,"RT @JusticeCanadaFR: Aujourd'hui, le projet de loi #C46 est maintenant une loi. C'est le premier changement apporté aux lois canadiennes su…",
554,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
555,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
556,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
557,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…,
558,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
559,RT @crifici: Unfortunate but predictable. #C46 is bad #cannabis policy made into law and I look forward to working with @KirkTousaw and oth…,
560,Nous avons travaillé fort pour rendre les routes du Canada plus sûres pour tout le monde. Je suis heureuse d'annonc… https://t.co/Pv2Vb17LvC,
561,"RT @JusticeCanadaFR: Aujourd'hui, le projet de loi #C46 est maintenant une loi. C'est le premier changement apporté aux lois canadiennes su…",
562,We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. Th… https://t.co/BGhrzcxb0D,
563,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…",
564,"Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These… https://t.co/JiR2BLQLHR",
565,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
566,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
567,RT @crifici: Unfortunate but predictable. #C46 is bad #cannabis policy made into law and I look forward to working with @KirkTousaw and oth…,
568,"Aujourd'hui, le projet de loi #C46 est maintenant une loi. C'est le premier changement apporté aux lois canadiennes… https://t.co/WPiJI7iXjh",
569,RT @RicksDesk: Governor General @GGJuliePayette has given Royal Assent on behalf of Her Majesty Queen Elizabeth II to Bills #C45 #C46 the #…,
570,"RT @HoCChamber: .@HoCSpeaker informed the #HoC that Royal Assent was given to Bills #C66, #C74, #C211, #C309, #S210, #C45, #C80, #C24, #S21…",
571,"RT @HoCChamber: .@HoCSpeaker informed the #HoC that Royal Assent was given to Bills #C66, #C74, #C211, #C309, #S210, #C45, #C80, #C24, #S21…",
572,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
573,"Promise kept. Legislation built on evidence based decision making, to repeal a prohibitive regime that has not prov… https://t.co/QN2Hdq7R4C",
574,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…,
575,"Canada approves recreational use of marijuana https://t.co/OpDeQ998SC
#canada #cannabis #canadacannabis… https://t.co/Wx3SF4I1Hs",
576,RT @RepCohen: Canada’s Senate votes to legalize recreational use of #marijuana and House has already voted for it so it’s #Trudeau signatur…,
577,"@witchymermaid 

#CannabisCommunity #marijuananews #Libertarian https://t.co/udPDqgKqM8",
578,"RT @JP_Collinsworth: Just in time for #TheFirstDayOfSummer... Make #TheLongestDay fun as shit!!! 😎
#cannabis #HighJinks #StonerFam #StonerG…",
579,"RT @JP_Collinsworth: Just in time for #TheFirstDayOfSummer... Make #TheLongestDay fun as shit!!! 😎
#cannabis #HighJinks #StonerFam #StonerG…",
580,"Just in time for #TheFirstDayOfSummer... Make #TheLongestDay fun as shit!!! 😎
#cannabis #HighJinks #StonerFam… https://t.co/oGZwd0dD8Z",
581,"A CHAUD : Le magasin CBD BESTOWN de Chalon/Saône perquisitionné ! 
Fleurs et Hasch saisis. Enquête pour cession, et… https://t.co/48VDeMtXe1",
582,RT @SuburbanFinance: Are there any stable #cannabis careers? Here is what you need to know about the industry and the #jobs available: http…,
583,RT @MadelineKotzer: Regina Rams' player stripped of national Rookie of the Year award after cannabis use https://t.co/gWsvbJM24D &amp; Regina p…,
584,RT @MadelineKotzer: Regina Rams' player stripped of national Rookie of the Year award after cannabis use https://t.co/gWsvbJM24D &amp; Regina p…,
585,"It's time for your #DailyHit of #cannabis financial news
https://t.co/vbBZBXNjJl
$TGOD $IGC $HEXO #marijuananews #marijuanastocks #GMR",
586,Regina Rams' player stripped of national Rookie of the Year award after cannabis use https://t.co/gWsvbJM24D &amp; Regi… https://t.co/kEgDVfkfyL,
587,RT @SuburbanFinance: Are there any stable #cannabis careers? Here is what you need to know about the industry and the #jobs available: http…,
588,Are there any stable #cannabis careers? Here is what you need to know about the industry and the #jobs available:… https://t.co/ulmGOtJFVs,
589,https://t.co/aKgmXBo5sS state of the art ad program and monetization explained. DM us any questions you may have.… https://t.co/AgUWDCennj,
590,RT @njdotcom: EXCLUSIVE: Legalized weed in New Jersey isn't happening right now. The Bill in the Legislature is DOA. #marijuana #weed #cann…,
591,"Why a Top Conservative Politician Is Calling for Marijuana to Be Legalized in the U.K.
https://t.co/Yr1aZl20f9… https://t.co/M6TBG91E6p",
592,"AL Rep. Todd, Early MMJ Supporter, to Lead #LGBTQ Coalition Upon Retiring - https://t.co/8uysWYPNcG #Alabama… https://t.co/A9nVU3T1dm",
593,Are there any stable #cannabis careers? Here's what you need to know about the #mairjuana industry and the #jobs av… https://t.co/i4hYPhplaX,
594,RT @tgtourism: #Canada: primo paese del G7 che dice sì all’uso ricreativo della #marijuana #marijuananews  https://t.co/4heoEeq55n https://…,
595,https://t.co/Tz9D8Tjuu9.   #Marijuana #marijuananews #golf #golfer #weed #toke #blunts #NationalSelfieDay… https://t.co/6yiP0fPruF,
596,Criminal Lawyers Association seems bigoted! They say increased roadside police powers ( not #legalization its monop… https://t.co/fYWBsP8Icu,
597,RT @BClarahan: It's not #legalization it's monopolization for a few large growers. Second it's created like 50 new regulations and 3 new im…,
598,"RT @NisonCo: Some leading cannabis brands are giving back for Pride! https://t.co/31hdnWYO64 
#Marijuana #Cannabis #Pot #Weed #Flower #Dabs…",
599,It's not #legalization it's monopolization for a few large growers. Second it's created like 50 new regulations and… https://t.co/HXpI2tCSvG,
600,"Your ""At Last!"" moment of the day: Two of the products #California is most famous for are coming together as one.… https://t.co/8ur97irXlV",
601,"Canada legalized marijuana  ! #marijuananews  
🙄",
602,"RT @trliberaltrash: Congratulations on marijuana legalization, Canadians! Lucky you! #MarijuanaDecriminalization #marijuananews",
603,Mormon Church Battling Cannabis Linked to Big Pharma Stocks https://t.co/JVj8hJeGzZ #MarijuanaNews… https://t.co/xDcP9jmpVV,
604,RT @ipoliticsca: Happy Friday! @Kyle_Duggan has the scoop on the looming showdown between the House and the Senate over the impaired drivin…,
605,"RT @occupywsib: RT #DougFord wants consultations on #marijuana sales in #Ontario https://t.co/EG5iR4iXSv #Ford, who was elected this month,…",
606,"RT #DougFord wants consultations on #marijuana sales in #Ontario https://t.co/EG5iR4iXSv #Ford, who was elected thi… https://t.co/IPPuVnNdmT",
607,#Massachusetts #marijuananews #MarijuanaStocks https://t.co/pGQMZl8gv6,
608,#Canadian PM @JustinTrudeau has set an #Official date and #Canada will soon be the largest country in the world wit… https://t.co/pjkEUtmM0V,
609,"#Texas #Republicans Come Out in Support of Marijuana Decriminalization
https://t.co/hz0SgM5VVa #MarijuanaNews… https://t.co/opJVwnAI4Z",
610,"RT @kKampFireBurn: 🚬$moke da weed🌲 so they call me mr blazah🔥
https://t.co/93wPMgmRpS
https://t.co/Gu76mkOQOH   #thc #hitsfromthebong #Cann…",
611,"🚬$moke da weed🌲 so they call me mr blazah🔥
https://t.co/93wPMgmRpS
https://t.co/Gu76mkOQOH   #thc #hitsfromthebong… https://t.co/cOqrQtnxJS",
612,"RT @CannaNewsBuzz: New Large Scale #Packaging and #Manufacturing Facility Opening in #Oakland to Service #California #Cannabis Market.

Rea…",
613,New Large Scale #Packaging and #Manufacturing Facility Opening in #Oakland to Service #California #Cannabis Market.… https://t.co/ZjFngrXIPN,
614,"Real loud firing grade AA buds on deck
#SMOKING 
#smokincountryonhot 
#smoke 
#kush 
#CannabisCommunity 
#Cannabis… https://t.co/YEBvES3Q8E",
615,"@dabadolabs I got Bolt Pro Kit from Dabado 6mo ago. After 2nd repair, they won’t service it anymore. Asking me to b… https://t.co/GoE5usxlgs",
616,"@dabadolabs I got Bolt Pro Kit from Dabado 6mo ago. After 2nd repair, they won’t service it anymore. Asking me to b… https://t.co/xPn5yttANw",
617,With the #Govt it's not about being right or wrong.  It's about the control they have over us.  If they say you can… https://t.co/YjcUSckys9,
618,RT @njdotcom: EXCLUSIVE: Legalized weed in New Jersey isn't happening right now. The Bill in the Legislature is DOA. #marijuana #weed #cann…,
619,"RT @Leafbuyer: People in Oklahoma getting ready to vote on medical marijuana. Early voting underway.
https://t.co/1H0kko9XFQ
Blog: https://…",
620,Fields Of Green: Illinois Considers Industrial Hemp https://t.co/7gVH3DpZHF #MarijuanaNews #CannabisCommunity… https://t.co/7zDgveQKMD,
621,#marijuana #cannabis #cannabisact #CannabisCommunity #cannabisculture #ganjagirls #marijuananews #canada @SnoopDogg… https://t.co/3M4f4hDArQ,
622,#Florida #AppealsCourt Grants Stay in Cannabis Juicing Case - https://t.co/TGP1eLYmCA #DeniedMedicalMarijuana… https://t.co/wjEACEXNlZ,
623,#MarijuanaStocks #marijuananews #business #travel https://t.co/deOAts5sRu,
624,Yankees' Giancarlo Stanton walks it off for 7-5 win over Mariners #marijuananews https://t.co/ecRJNRhTqH - Get your… https://t.co/UgWwKznIjp,
625,"Legal marijuana will roll out differently in Canada than in U.S.
https://t.co/Yo5EqWUciE
Blog:… https://t.co/1PMZLXKsp4",
626,Stoner’s Nature #thesmokesupplier #Cannabis #cannabiscommunity #cannabisculture #cannabiscup #cannabiscures… https://t.co/W388RtMQli,
627,RT @njdotcom: EXCLUSIVE: Legalized weed in New Jersey isn't happening right now. The Bill in the Legislature is DOA. #marijuana #weed #cann…,
628,"RT @Leafbuyer: People in Oklahoma getting ready to vote on medical marijuana. Early voting underway.
https://t.co/1H0kko9XFQ
Blog: https://…",
629,"What Canada can teach the U.S. about marijuana: Legalize it, don't advertise it https://t.co/nr83MoJjqi… https://t.co/NOKtDyMJH4",
630,"RT @SionanNW12: WEED ON WHEELS: Medford city council debates if you can get pot delivered to your home.  
https://t.co/cO6nBOoi7h #pot #wee…",
631,"WEED ON WHEELS: Medford city council debates if you can get pot delivered to your home.  
https://t.co/cO6nBOoi7h… https://t.co/ZUeQh1BMF3",
632,RT @njdotcom: EXCLUSIVE: Legalized weed in New Jersey isn't happening right now. The Bill in the Legislature is DOA. #marijuana #weed #cann…,
633,Cannabeer bière artisanale au chanvre | Alimentation et Cosmétique | Alimentation chanvre https://t.co/UI7D4ZTBIq… https://t.co/0Nb5nxF5K7,
634,"RT @programmableweb: Retrieve #data about #cannabis including companies, strains, brands, retailers, and more with Otreeba Open Cannabis #A…",
635,"RT @CannabisNews: More marijuana in Texas? Why that question is lighting up Republicans https://t.co/1ciiWxpoDF

#marijuananews #CannabisNe…",
636,"RT @womeninforensic: Canada legalizes recreational Marijuana
https://t.co/ss6z3TieUX #womeninforensics #forensics #marijuananews",
637,"RT @LovesOven: Former Mexico President Vicente Fox Joins High Times Board https://t.co/GYrqQRrOwW
#hightimes #VicenteFox #marijuananews #ca…",
638,"""Ganja yoga"" offers mix of #mindfulness &amp; #marijuana https://t.co/Z9ilYJoY5k #Yoga #YogaEveryDamnDay #Cannabis #MMJ… https://t.co/z5L26dxv3l",
639,"People in Oklahoma getting ready to vote on medical marijuana. Early voting underway.
https://t.co/1H0kko9XFQ
Blog:… https://t.co/q4Jj8BiOL3",
640,RT @njdotcom: EXCLUSIVE: Legalized weed in New Jersey isn't happening right now. The Bill in the Legislature is DOA. #marijuana #weed #cann…,
641,"RT The #Trudeau government initially aimed to have #pot legal by the summer, https://t.co/XyNBqTCXW9 The government… https://t.co/vPDxyxWsAn",
642,@nytimes #editorial:  #NewYork’s Small Step on #marijuana Isn’t Enough #marijuananews #MarijuanaDecriminalization… https://t.co/YpeNATRzUR,
643,RT @RepCohen: Canada’s Senate votes to legalize recreational use of #marijuana and House has already voted for it so it’s #Trudeau signatur…,
644,"Pot will be legal on Oct. 17th -https://t.co/xMnFPAbcl9 Though I don’t partake (music is my drug of choice), I appl… https://t.co/RaT5T55e7T",
645,RT @njdotcom: EXCLUSIVE: Legalized weed in New Jersey isn't happening right now. The Bill in the Legislature is DOA. #marijuana #weed #cann…,
646,"#Trudeau Sets a Date: #Canada Will Legalize Cannabis on October 17
https://t.co/OLWNLfAGKj #MarijuanaNews… https://t.co/vhJuwdLpDI",
647,RT @njdotcom: EXCLUSIVE: Legalized weed in New Jersey isn't happening right now. The Bill in the Legislature is DOA. #marijuana #weed #cann…,
648,RT @njdotcom: EXCLUSIVE: Legalized weed in New Jersey isn't happening right now. The Bill in the Legislature is DOA. #marijuana #weed #cann…,
649,RT @njdotcom: EXCLUSIVE: Legalized weed in New Jersey isn't happening right now. The Bill in the Legislature is DOA. #marijuana #weed #cann…,
650,"RT @gonzotrucker: #Canada #marijuananews #MarijuanaDecriminalization My friend smoked a marijuana cigarette, and then he got the munchies,…",
651,EXCLUSIVE: Legalized weed in New Jersey isn't happening right now. The Bill in the Legislature is DOA. #marijuana… https://t.co/Nw81cIKTvO,
652,"RT @jacquiekubin: #OhCanada! Ottawa just passed Canada's Cannabis Act. Stoners, investors rejoice - https://t.co/jrAbFzUj8c @CommDigiNews @…",
653,"RT @WTCBusiness1: #OhCanada! Ottawa just passed Canada's Cannabis Act. Stoners, investors rejoice - https://t.co/ws3CaC6upx @CommDigiNews @…",
654,"Retrieve #data about #cannabis including companies, strains, brands, retailers, and more with Otreeba Open Cannabis… https://t.co/ZMH3YkqvOS",
655,RT @MoneyInPolitics: Guess what? We have a marijuana growers/sales industry code! See who's passing around their campaign cash: https://t.c…,
656,Guess what? We have a marijuana growers/sales industry code! See who's passing around their campaign cash:… https://t.co/VEKViwqPNi,
657,"With cannabis legalization now set for October 17th 2018 in Canada, medical field headed for ""murky waters."" Intere… https://t.co/GaPC4IiS5p",
658,"RT @TWERadio: .@KentCovington reports today's news, covering the #ExecutiveOrder, #marijuananews, and the #DowJones. 
https://t.co/CUZiNmez…",
659,"This is #winning. Only a 10% tax!! Smart move, #Canada. 👏
This is a big win for the #economy!
#marijuananews

https://t.co/4c3cj1D67P",
660,"#marijuananews to become legal in #Canada in mid October. 
https://t.co/f8OO3hxsXe",
661,Signature Collection for #Oklahoma Marijuana Measures Gets Green Light - https://t.co/ies0gstzOw #BallotInitiative… https://t.co/LWoHifuSKA,
662,La Marihuana para uso Recreativo. Legal en Canadá a partir del 17 de Octubre de 2018.  https://t.co/J90H3ly0Km… https://t.co/u9Jy8Z2Qxj,
663,"RT @lecannabiste: ... Une main de fer dans un gant de chanvre. Le CANADA légalise le Cannabis en Septembre.
https://t.co/Olo7Qxf4H2
#lecann…",
